Start of new run - 12/13/2011 11:49:38 AM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
4	0.65390070921986	200	60.440482419632	89.210130572707	149.02673909726	-103.37079416962	-14.535519013767
5	0.2990264255911	34.21333704945	155.46449614215	90.125177446365	-54.969059874284	-12.454907526173	-46.95445450041
6	0.64730878186969	200	0	200	165.25438154241	-13.188346812342	110.95798013481
7	0.69376693766938	200	0	200	65.433046052431	-165.82604235969	80.005396285845
8	0.47664835164835	64.281901913511	0	200	64.281901913511	-101.07314356841	37.572650227363
9	0.52149791955617	200	200	0	96.629937742241	11.282185125278	-97.630267647328
10	0.65887207702889	200	0	161.93	95.58	-40.5	67.23
1	0.50142045454545	15.341994964446	0	0	15.341994964446	-134.83272063356	-111.01889742729
2	0.8255033557047	195.1906356398	0	0	62.958465229167	-95.302846957191	-74.911410657064
3	0.28082191780822	5.5928476210822	149.30904490819	0	5.5928476210822	-36.134022371347	-21.426624313896
4	0.72649572649573	200	0	78.757409986472	134.12406518754	-121.98029181529	-10.452720586236
5	0.27600554785021	2.5923302180645	147.06674183218	62.239177112965	-31.621006831386	-8.3977543099685	-27.8860003334
6	0.64852941176471	200	0	200	148.72894338816	-11.869512131108	54.177788496996
7	0.62662807525326	200	0	200	58.889741447188	-149.24343812372	51.818634238363
8	0.58732394366197	155.59192447565	0	200	91.310022562139	-90.965829211573	7.8575388958403
9	0.52602739726027	200	185.18067030854	0	86.966943968017	-14.819329691458	-76.042385082553
10	0.65684830633284	200	0	200	86.022	-36.45	53.318866145817
1	0.66089466089466	92.324870670897	0	0	76.982875706451	-121.34944857021	-99.917007684561
2	0.79378531073446	200	0	0	56.662618706251	-85.772562261472	-67.420269591357
3	0.33086053412463	26.309437107725	107.58951755824	4.7659908138039	20.716589486642	-41.719527349946	4.7659908138039
4	0.73721590909091	200	0	56.251767980016	119.91181031279	-109.78226263376	-22.505642006456
5	0.36173184357542	50.584306132882	113.76056641736	51.295897863231	47.991975914818	-33.306175414821	-10.943279249734
6	0.68220338983051	200	0	190.61496020557	132.54880079122	-10.682560917997	-9.3850397944349
7	0.62910128388017	200	0	200	52.200331847946	-134.31909431135	13.350232529057
8	0.68345323741007	200	0	128.5079860622	97.734146217645	-81.869246290416	-71.492013937803
9	0.55263157894737	200	152.33733518571	0	77.763656929556	-32.843335122835	-68.438146574297
10	0.63724137931034	200	0	200	77.293206880072	-32.805	15.604902441481
1	0.75770308123249	175.25917791693	0	0	82.934307246032	-109.21450371319	-89.925306916105
2	0.7887323943662	200	0	0	49.5664490177	-77.195306035325	-60.678242632221
3	0.5948275862069	95.386281694481	37.913172249991	7.6321451392915	69.076844586757	-69.676345308253	2.8661543254876
4	0.74857142857143	200	0	35.022451509431	107.83733467796	-98.804036370385	-21.229316470585
5	0.61244695898161	186.53437534297	50.607603006179	55.89236973025	135.95006921009	-63.152963411184	4.5964718670192
6	0.70405405405405	200	0	104.6909211862	117.33910277846	-9.6143048261971	-85.924039019368
7	0.67355982274742	200	0	158.33925480977	45.689562551098	-120.88718488021	-41.660745190233
8	0.76211453744493	200	0	42.430157839085	87.147306586443	-73.682321661375	-86.077828223111
9	0.75175315568022	200	54.129598831293	0	67.820017023436	-98.207736354414	-61.594331916868
10	0.67882187938289	200	0	200	69.467748808236	-29.5245	4.6351080193487
1	0.81666666666667	200	0	0	81.775981935084	-98.293053341868	-80.932776224494
2	0.83013698630137	200	0	0	42.988267338726	-69.475775431792	-54.610418368999
3	0.71488764044944	169.37650257459	0	9.3077149387646	73.990220880111	-67.199235436451	1.6755697994731
4	0.7841726618705	200	0	14.046677736963	96.796892379146	-88.923632733347	-20.975773772469
5	0.73839662447257	200	0	48.770379554019	124.09875704567	-67.031932142922	-7.1219901762309
6	0.79858156028369	200	0	15.290132506313	105.05075132899	-8.6528743435774	-89.400788679883
7	0.75206611570248	200	0	61.575290602494	39.298105692923	-108.79846639219	-96.763964207273
8	0.8125	200	0	0	76.687498943008	-66.314089495237	-92.865820468027
9	0.81523272214386	200	0	0	60.774261307747	-91.355525269705	-55.434898725181
10	0.66298342541436	200	0	127.54136832859	60.812003502044	-26.57205	-72.458631671407
1	0.82909604519774	200	0	0	73.598383741576	-88.463748007682	-72.839498602045
2	0.81629834254144	200	0	0	38.689440604853	-62.528197888613	-49.149376532099
3	0.78169014084507	200	0	10.416910906762	67.903354020997	-60.479311892806	1.1091959679976
4	0.80464480874317	200	0	0	87.117203141231	-80.031269460012	-22.902464325021
5	0.78412256267409	200	0	31.25861808707	111.6888813411	-60.328738928629	-17.511761466949
6	0.80998613037448	200	0	0	94.545676196092	-7.7875869092196	-81.510165300853
7	0.81593406593407	200	0	0	35.368295123631	-97.918619752974	-98.598522179245
8	0.82377622377622	200	0	0	69.018749048707	-59.682680545713	-83.579238421224
9	0.8206599713056	200	0	0	54.696835176972	-82.219972742734	-49.891408852663
10	0.79220779220779	200	0	14.750696125217	54.73080315184	-23.914845	-112.79067220338
1	0.80494505494505	200	0	0	66.238545367418	-79.617373206913	-65.55554874184
2	0.78977272727273	200	0	0	34.820496544368	-56.275378099752	-44.234438878889
3	0.78522571819425	200	0	9.8583888920713	61.113018618897	-54.431380703525	-0.55852201469087
4	0.82905982905983	200	0	0	78.405482827108	-72.028142514011	-20.612217892519
5	0.8237037037037	200	0	0	100.51999320699	-54.295865035766	-31.273987442265
6	0.80253878702398	200	0	0	85.091108576482	-7.0088282182977	-73.359148770768
7	0.80535966149506	200	0	0	31.831465611268	-88.126757777677	-88.738669961321
8	0.8185595567867	200	0	0	62.116874143836	-53.714412491142	-75.221314579102
9	0.81818181818182	200	0	0	49.227151659275	-73.997975468461	-44.902267967396
10	0.79663394109397	200	0	0	49.257722836656	-21.5233605	-104.15229785912
1	0.82559774964838	200	0	0	59.614690830676	-71.655635886222	-58.999993867656
2	0.79358437935844	200	0	0	31.338446889931	-50.647840289777	-39.810994991001
3	0.80796586059744	200	0	8.1510622862273	55.001716757008	-48.988242633173	-1.707326605844
4	0.82627118644068	200	0	0	70.564934544397	-64.82532826261	-18.550996103267
5	0.79741379310345	200	0	0	90.467993886295	-48.86627853219	-28.146588698039
6	0.81096681096681	200	0	0	76.581997718834	-6.3079453964679	-66.023233893691
7	0.81115879828326	200	0	0	28.648319050141	-79.314081999909	-79.864802965188
8	0.80965909090909	200	0	0	55.905186729453	-48.342971242028	-67.699183121191
9	0.81830790568655	200	0	0	44.304436493347	-66.598177921615	-40.412041170657
10	0.82132564841499	200	0	0	44.33195055299	-19.37102445	-93.737068073207
1	0.78520625889047	200	0	0	53.653221747609	-64.4900722976	-53.099994480891
2	0.80884450784593	200	0	0	28.204602200938	-45.583056260799	-35.8298954919
3	0.82206896551724	200	0	4.0694224640063	49.501545081307	-44.089418369855	-4.0816398222209
4	0.77387640449438	200	0	0	63.508441089958	-58.342795436349	-16.69589649294
5	0.84492753623188	200	0	0	81.421194497665	-43.979650678971	-25.331929828235
6	0.80747922437673	200	0	0	68.923797946951	-5.6771508568211	-59.420910504322
7	0.80539772727273	200	0	0	25.783487145127	-71.382673799918	-71.87832266867
8	0.81540697674419	200	0	0	50.314668056507	-43.508674117825	-60.929264809072
9	0.80779944289694	200	0	0	39.873992844013	-59.938360129453	-36.370837053591
10	0.80673499267936	200	0	0	39.898755497691	-17.433922005	-84.363361265886
1	0.80222841225627	200	0	0	48.287899572848	-58.04106506784	-47.789995032802
2	0.81129476584022	200	0	0	25.384141980844	-41.024750634719	-32.24690594271
3	0.8140200286123	200	0	0	44.551390573176	-39.68047653287	-4.6452216839766
4	0.8019943019943	200	0	0	57.157596980962	-52.508515892714	-15.026306843646
5	0.77669902912621	200	0	0	73.279075047899	-39.581685611074	-22.798736845411
6	0.7891061452514	200	0	0	62.031418152256	-5.109435771139	-53.47881945389
7	0.79972375690608	200	0	0	23.205138430614	-64.244406419926	-64.690490401803
8	0.80939226519337	200	0	0	45.283201250857	-39.157806706043	-54.836338328165
9	0.81027104136947	200	0	0	35.886593559611	-53.944524116508	-32.733753348232
10	0.81024930747922	200	0	0	35.908879947922	-15.6905298045	-75.927025139297
1	0.81430536451169	200	0	0	43.459109615563	-52.236958561056	-43.010995529521
2	0.8141592920354	200	0	0	22.84572778276	-36.922275571247	-29.022215348439
3	0.81578947368421	200	0	0	40.096251515859	-35.712428879583	-3.3142690880103
4	0.82102272727273	200	0	0	51.441837282866	-47.257664303442	-13.523676159282
5	0.8041958041958	200	0	0	65.951167543109	-35.623517049966	-20.51886316087
6	0.8118948824343	200	0	0	55.82827633703	-4.5984921940251	-48.130937508501
7	0.8127600554785	200	0	0	20.884624587553	-57.819965777934	-58.221441361622
8	0.77929155313351	200	0	0	40.754881125771	-35.242026035438	-49.352704495349
9	0.80281690140845	200	0	0	32.29793420365	-48.550071704857	-29.460378013409
10	0.79725609756098	200	0	0	32.31799195313	-14.12147682405	-68.334322625368
1	0.80369843527738	200	0	0	39.113198654007	-47.01326270495	-38.709895976569
2	0.81153305203938	200	0	0	20.561155004484	-33.230048014122	-26.119993813595
3	0.82564841498559	200	0	0	36.086626364273	-32.141185991625	-1.9791167129139
4	0.81983240223464	200	0	0	46.297653554579	-42.531897873098	-12.171308543354
5	0.830242510699	200	0	0	59.356050788798	-32.06116534497	-18.466976844783
6	0.83853459972863	200	0	0	50.245448703327	-4.1386429746226	-43.317843757651
7	0.81881051175657	200	0	0	18.796162128797	-52.03796920014	-52.39929722546
8	0.82841068917018	200	0	0	36.679393013194	-31.717823431894	-44.417434045814
9	0.81161473087819	200	0	0	29.068140783285	-43.695064534371	-26.514340212068
10	0.81920903954802	200	0	0	29.086192757817	-12.709329141645	-61.500890362831
1	0.80640668523677	200	0	0	35.201878788606	-42.311936434455	-34.838906378912
2	0.81582537517053	200	0	0	18.505039504035	-29.90704321271	-23.507994432236
3	0.82596685082873	200	0	0	32.477963727845	-28.927067392462	-1.7812050416225
4	0.80667593880389	200	0	0	41.667888199121	-38.278708085788	-10.954177689018
5	0.79271708683473	200	0	0	53.420445709918	-28.855048810473	-16.620279160305
6	0.81661891117479	200	0	0	45.220903832994	-3.7247786771603	-38.986059381886
7	0.83649635036496	200	0	0	16.916545915918	-46.834172280126	-47.159367502914
8	0.80535966149506	200	0	0	33.011453711874	-28.546041088705	-39.975690641232
9	0.77474892395983	200	0	0	26.161326704957	-39.325558080934	-23.862906190861
10	0.82244318181818	200	0	0	26.177573482035	-11.438396227481	-55.350801326548
1	0.82566248256625	200	0	0	31.681690909745	-38.08074279101	-31.355015741021
2	0.80886426592798	200	0	0	16.654535553632	-26.916338891439	-21.157194989012
3	0.81267217630854	200	0	0	29.230167355061	-26.034360653216	-1.6030845374603
4	0.79	200	0	0	37.501099379209	-34.45083727721	-9.8587599201164
5	0.80622347949081	200	0	0	48.078401138926	-25.969543929425	-14.958251244274
6	0.79830747531735	200	0	0	40.698813449695	-3.3523008094443	-35.087453443697
7	0.81688125894134	200	0	0	15.224891324326	-42.150755052114	-42.443430752623
8	0.82738944365193	200	0	0	29.710308340687	-25.691436979835	-35.978121577109
9	0.77183098591549	200	0	0	23.545194034461	-35.393002272841	-21.476615571775
10	0.80056179775281	200	0	0	23.559816133832	-10.294556604732	-49.815721193893
1	0.79523141654979	200	0	0	28.513521818771	-34.272668511909	-28.219514166919
2	0.82008368200837	200	0	0	14.989081998269	-24.224705002295	-19.041475490111
3	0.80875912408759	200	0	0	26.307150619555	-23.430924587894	-1.4427760837143
4	0.8298755186722	200	0	0	33.750989441288	-31.005753549489	-8.8728839281047
5	0.80143884892086	200	0	0	43.270561025034	-23.372589536483	-13.462426119847
6	0.78991596638655	200	0	0	36.628932104726	-3.0170707284999	-31.578708099327
7	0.82203389830508	200	0	0	13.702402191893	-37.935679546902	-38.19908767736
8	0.79329608938547	200	0	0	26.739277506618	-23.122293281851	-32.380309419398
9	0.78835227272727	200	0	0	21.190674631015	-31.853702045557	-19.328954014598
10	0.83380281690141	200	0	0	21.203834520449	-9.2651009442592	-44.834149074504
1	0.3645390070922	51	86	94	16	45	35
2	0.43310344827586	89	189	97	7	60	-48
3	0.54607977991747	172	151	109	139	-151	28
4	0.41525423728814	99	28	140	72	146	-119
5	0.34757834757835	45	79	126	148	-65	125
6	0.48523206751055	186	177	161	-167	-27	-35
7	0.26647966339411	26	47	191	135	-92	57
8	0.35446685878963	35	24	125	50	200	22
9	0.37878787878788	2	49	49	-161	75	124
10	0.54366197183099	61	35	26	-155	4	-147
1	0.41144414168937	115.31291543321	153.3127231666	131.68755149998	64.31291543321	67.312723166601	37.687551499985
2	0.60773480662983	100.21788995025	200	54.511020233772	11.217889950255	51.748435926389	-42.488979766228
3	0.54088952654232	200	15.1	134.2	125.1	-135.9	25.2
4	0.7603305785124	184.75962401196	194.71553086947	23.999337748344	85.759624011963	166.71553086947	-116.00066225166
5	0.42285714285714	193.6995269631	29.287133396405	200	148.6995269631	-49.712866603595	110.42526017029
6	0.30985915492958	32.72328562273	147.1718161565	118.443632313	-153.27671437727	-29.828183843501	-42.556367687002
7	0.42275280898876	175.51300088504	0	200	149.51300088504	-62.845533616138	35.566670735801
8	0.42577030812325	119.60695211646	200	140.17437055574	84.606952116459	216.7159337138	15.174370555742
9	0.17348377997179	0	165.34743797113	189.33378704184	-63.487603381451	116.34743797113	140.33378704184
10	0.50480109739369	0	80.196728415784	0	-99.696234015931	45.196728415784	-102.53682363353
1	0.53824362606232	184.2493820596	200	148.46404849609	68.936466626386	67.172137973515	16.776496996107
2	0.71555555555556	113.30560260764	200	15.191245587272	13.087712657386	46.386594990178	-39.3197746465
3	0.50924608819346	200	0	144.92919282383	110.3714114497	-100.6427289009	10.729192823825
4	0.81285714285714	200	200	0	77.183661610767	150.04397778253	-104.40059602649
5	0.40992907801418	200	49.799071850929	200	130.30321403719	20.511938454524	29.958967570951
6	0.30790568654646	0	147.48608979091	53.767785207092	-35.416454412248	0.31427363440639	-64.675847105906
7	0.4149855907781	200	0	200	135.29709615982	-41.075013475575	18.012453510306
8	0.60055096418733	200	200	98.64045203417	107.09810074347	192.5338667342	-41.533918521572
9	0.17974322396576	9.0369927738154	200	200	9.0369927738154	93.443708066138	41.20834621177
10	0.60571428571429	10.938150283442	160.15174055993	0	10.938150283442	79.955012144149	-74.173135099782
1	0.62116991643454	200	200	105.20261939701	68.234288037766	60.454924176164	-43.261429099082
2	0.78412256267409	150.4166008807	200	0	37.110998273057	41.74793549116	-39.826671075564
3	0.50849858356941	200	0	105.68875403901	96.624849240858	-13.288020511679	-39.240438784811
4	0.84126984126984	200	200	0	69.46529544969	135.03958000427	-93.960536423841
5	0.46031746031746	200	86.367737755438	200	117.0635562586	36.568665904509	1.9439967454334
6	0.71369294605809	93.505274649693	177.04993214184	0	93.505274649693	29.563842350939	-62.297290887334
7	0.44963503649635	200	0	186.27865406522	114.70219940334	-7.0349580339592	-13.721345934783
8	0.74079320113314	200	200	34.971960418669	96.388290669126	173.28048006078	-63.668491615501
9	0.38101983002833	96.324199685998	200	117.70955816184	87.287206912182	49.318692098234	-82.290441838162
10	0.68382352941176	33.548357986364	200	0	22.610207702923	74.650153161588	-66.755821589804
1	0.78028169014085	200	200	16.170312676166	61.410859233989	54.409431758547	-89.032306720844
2	0.79887482419128	195.46217453694	200	0	45.045573656242	37.573141942044	-35.844003968008
3	0.67746478873239	200	72.70042996626	28.646833948893	85.947452973042	72.70042996626	-77.041920090121
4	0.84900284900285	200	200	0	62.518765904721	121.53562200385	-84.564482781457
5	0.49452054794521	200	149.95820182204	147.75319825501	105.35720063274	63.590464066599	-52.246801744992
6	0.81312410841655	188.14634134315	200	0	94.64106669346	28.867304728118	-56.067561798601
7	0.48870056497175	200	36.339517718776	134.18597916088	103.23197946301	36.339517718776	-52.092674904339
8	0.83727399165508	200	200	0	86.749461602213	155.9524320547	-72.992970988002
9	0.78333333333333	200	200	1.5120399453634	115.67098659583	44.38682288841	-116.19751821647
10	0.79403409090909	132.15018688802	200	0	98.601828901656	67.185137845429	-60.080239430824
1	0.83834048640916	200	200	0	55.26977331059	48.968488582693	-86.437407813628
2	0.84045584045584	200	200	0	42.60462105227	33.81582774784	-32.259603571207
3	0.77178423236515	200	156.92058623025	0	77.352707675738	84.220156263991	-73.566080154653
4	0.84770114942529	200	200	0	56.266889314249	109.38205980346	-76.108034503311
5	0.65461847389558	200	200	77.887432092094	94.821480569467	64.968218391455	-69.865766162914
6	0.81997187060478	200	200	0	87.574316996645	25.980574255306	-50.460805618741
7	0.6882183908046	200	119.9657848851	45.552455546371	92.908781516705	83.626267166329	-88.633523614508
8	0.83169705469846	200	200	0	78.074515441992	140.35718884923	-65.693673889202
9	0.84873949579832	200	200	0	104.10388793624	39.948140599569	-105.04627866526
10	0.84992987377279	200	200	0	117.35320009562	60.466624060886	-54.072215487741
1	0.81398601398601	200	200	0	49.742795979531	44.071639724423	-77.793667032265
2	0.81284916201117	200	200	0	38.344158947043	30.434244973056	-29.033643214086
