Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
9	0.32331902718169	0	0	0	-68.476461684011	-46.27413983581	-86.735661793878
10	0.29469273743017	0	200	200	-74.625728516689	133.99481307413	117.11823419904
1	0.31232876712329	104.55263801266	200	0	11.037852070782	6.8708040268969	-35.690139798727
2	0.29387186629526	77.127365274322	170.52314175598	200	-17.157441862422	-19.922673269896	34.048345481954
3	0.31195335276968	0	200	169.24965934213	-84.957569524192	75.802902479081	-12.127486927402
4	0.30635838150289	0	200	0	-78.763512115455	35.3857022522	-56.165254003227
5	0.31526390870185	93.291370085421	113.72397954687	7.3694387951292	28.266996821739	38.687730178328	3.4907867976928
6	0.29634831460674	0	200	118.32795736691	-63.231275574119	7.0507690868763	-78.955757286708
7	0.31924198250729	40.00030214717	200	28.724809562154	18.055732610746	26.75403478673	-24.983932159701
8	0.3041018387553	0	2.4603388959333	82.853358806475	-33.480199559447	2.4603388959333	3.6058432631004
9	0.29201101928375	0	0	0	-51.242220170839	-29.660894705192	-77.44254348721
10	0.30846484935438	0	200	200	-53.085488990239	93.540891415768	62.946471122465
1	0.28591549295775	95.397194323936	154.04652965214	0	-9.1554436887291	-45.953470347856	-30.5028802835
2	0.31571428571429	60.854486776358	140.73502207766	200	-16.272878497964	-29.788119678317	7.6299124026186
3	0.31906077348066	0	200	150.90339523341	-73.539714435515	62.606928073184	-18.346264108714
4	0.30099857346648	0	200	0	-61.697187070965	14.185853021448	-50.0005539943
5	0.3026874115983	109.34533690428	135.69630085489	9.3519973164776	16.053966818858	21.972321308012	1.9825585213484
6	0.28248587570621	0	155.19599629677	20.492567391178	-29.797867098817	-44.80400370323	-97.835389975731
7	0.29752066115702	67.236838604336	200	17.288250285375	27.236536457166	0.038303312195904	-11.436559276779
8	0.29871977240398	4.0408777929727	41.338112606888	50.735303404648	4.0408777929727	38.877773710955	-32.118055401827
9	0.27586206896552	0	0	0	-43.925184272217	-24.164361326099	-69.567489539589
10	0.28102710413695	0	200	172.84521630332	-19.990713874654	30.787271150146	-27.154783696678
1	0.30508474576271	77.155690813577	88.949214359659	0	-18.241503510359	-65.097315292485	-26.186144374032
2	0.28592162554427	58.1366117365	89.383765870782	127.8725197543	-2.7178750398584	-51.351256206878	-72.127480245701
3	0.32593619972261	0	200	118.93636863588	-59.350315467113	43.209920099691	-31.967026597538
4	0.28857142857143	0	176.43026353776	0	-36.619657808848	-23.569736462236	-43.872662777384
5	0.32587412587413	108.25296207085	134.20121798225	9.217096263115	-1.092374833425	-1.4950828726397	-0.13490105336267
6	0.3	13.79594168237	65.266596325592	0	13.79594168237	-89.929399971178	-69.551022495058
7	0.33095577746077	91.797523220341	152.19947095304	5.9343968690054	24.560684616005	-47.800529046958	-11.353853416369
8	0.27375886524823	47.087391319335	99.406780937194	0	43.046513526362	58.068668330306	-55.479553832922
9	0.28472222222222	0	14.569097382145	0	-8.0613216392786	14.569097382145	-60.733500007385
10	0.28907330567082	0	200	119.93093142281	-4.9885538367085	2.7192262455074	-52.914284880512
1	0.29149232914923	58.122217922987	27.805746377658	0	-19.03347289059	-61.143467982001	-22.705909773375
2	0.31504922644163	60.239634412398	41.681862834928	25.635571617883	2.1030226758981	-47.701903035854	-102.23694813642
3	0.2863309352518	0	176.61299297402	32.82680143971	-21.010257423949	-23.387007025983	-86.109567196166
4	0.27884615384615	0	153.52634405151	0	-30.445382187214	-22.903919486259	-39.335539221629
5	0.2863309352518	94.548743524044	115.44488837329	7.5247160828792	-13.70421854681	-18.756329608954	-1.6923801802358
6	0.35107913669065	43.575875576923	0	0	29.779933894553	-79.791141739666	-19.852928111165
7	0.31082981715893	109.78529811744	97.333195645018	1.0513210403696	17.987774897103	-54.866275308025	-4.8830758286358
8	0.29624478442281	101.09204779242	144.62867313126	0	54.004656473087	45.221892194063	-47.973741650098
9	0.3135593220339	0	23.906357170547	0	-6.9753824551726	9.3372597884019	-54.643459741086
10	0.31489361702128	14.057934980264	166.80248733393	60.745167316851	14.057934980264	-33.197512666066	-59.185764105958
1	0.31163434903047	38.870258554776	0	0	-19.25195936821	-47.527785377586	-20.435318796038
2	0.33567415730337	67.68971621572	16.203171726601	0	7.4500818033228	-25.478691108327	-49.26481861807
3	0.28879310344828	0	151.94634678087	0	-16.923734619377	-24.66664619315	-62.687469028869
4	0.30156472261735	0	133.82870996197	0	-24.511034781547	-19.697634089533	-35.401985299466
5	0.29971181556196	72.438699821164	77.656417613873	4.591602736071	-22.11004370288	-37.788470759419	-2.9331133468081
6	0.28396739130435	70.37781608202	0	0	26.801940505098	-71.8120275657	-17.867635300048
7	0.29775280898876	118.92409741456	39.290936581263	0	9.1387992971159	-58.042259063755	-1.7557791802659
8	0.2966573816156	140.25600102011	148.41540900077	0	39.163953227686	3.7867358695125	-42.367053235996
9	0.29942693409742	6.7203127131281	20.159213359645	0	6.7203127131281	-3.7471438109014	-49.179113766977
10	0.2906976744186	37.729645185565	74.654410485628	0	23.671710205301	-92.148076848306	-75.944431849645
1	0.31380753138075	38.635685560798	12.229723529141	0	-0.23457299397883	12.229723529141	-18.391786916434
2	0.30821917808219	62.823575712177	0	0	-4.8661405035434	-30.706040071874	-44.338336756263
3	0.29312762973352	2.7784137685676	77.904996904863	0	2.7784137685676	-74.041349876004	-29.297876178121
4	0.33008356545961	0	116.53403585668	0	-19.443410560035	-17.294674105297	-31.86178676952
5	0.29166666666667	43.117471286094	20.286182323481	0.50646636798801	-29.32122853507	-57.370235290393	-4.085136368083
6	0.27323162274619	90.925097983635	0	0	20.547281901614	-64.63082480913	-16.080871770043
7	0.33060109289617	86.571699949705	0	28.78594760705	-32.352397464855	-44.196182945424	28.78594760705
8	0.30239099859353	138.63610755561	95.243993001851	0	-1.619893464499	-53.171415998919	-38.119068271294
9	0.31594202898551	23.583035190202	10.553343766298	0	16.862722477074	-9.6058695933474	-44.261202390279
10	0.28939828080229	59.3672738089	0	0	21.637628623335	-101.01742903785	-64.351786133102
1	0.28832630098453	49.919514454247	57.698976915994	0	11.283828893449	45.469253386852	-16.552608224791
2	0.30057803468208	57.548916335009	0	0	-5.2746593771684	-26.474308481105	-39.904503080637
3	0.31320224719101	22.790442486491	1.0896396508732	0	20.012028717923	-76.81535725399	-2.6795443239906
4	0.27871148459384	0	58.522657161133	0	-1.6270618435627	-58.011378695543	-28.675608092568
5	0.29558823529412	17.618736535357	0	0	-25.498734750737	-52.598197778915	-3.6254588481401
6	0.30832196452933	96.218190738886	0	0	5.2930927552511	-58.167742328217	-14.472784593039
7	0.29219858156028	58.29175359882	0	81.291262972767	-28.279946350885	-0.061259618379651	52.505315365717
8	0.27692307692308	123.15232275276	41.985629276305	0	-15.483784802846	-53.258363725546	-33.528609852624
9	0.26666666666667	40.711512247923	0	0	17.12847705772	-14.382872216797	-39.835082151251
10	0.29338842975207	72.625401859727	0	0	13.258128050827	-75.187372735963	-52.188761105445
1	0.29312762973352	70.883221505343	132.01787425748	0	20.963707051096	74.318897341485	-14.897347402312
2	0.28654124457308	51.91376951809	0	0	-5.6351468169188	-19.734077210937	-35.914052772573
3	0.31504922644163	42.052873001849	0	10.947381363863	19.262430515358	-46.991953478826	10.947381363863
4	0.27631578947368	14.807278168164	0	0	14.807278168164	-64.312194048853	-25.808047283311
5	0.29733520336606	9.8033801393913	0	0	-7.8153563959654	-34.968972777347	-2.6235337475251
6	0.27785613540197	78.718517843251	0	0	-17.499672895635	-52.350968095395	-13.025506133735
7	0.30715287517532	37.978241010651	28.356405391891	131.81713334586	-20.313512588169	28.356405391891	50.525870373091
8	0.2993006993007	85.672968462343	0	0	-37.47935429042	-48.28576485542	-29.56302264891
9	0.31892697466468	46.682709208995	0	0	5.9711969610723	-12.944584995117	-35.851573936126
10	0.32777777777778	70.082551910627	0	0	-2.5428499491002	-47.099196375168	-39.479025362429
1	0.32117812061711	76.664118436399	135.26196048511	0	5.7808969310561	3.244086227635	-13.40761266208
2	0.29971181556196	47.52105778445	0	0	-4.3927117336399	-13.990528131832	-32.322647495316
3	0.30379746835443	52.340115856762	0	35.585755992077	10.287242854913	-5.3555957419546	24.638374628214
4	0.30598052851182	29.397598007007	0	0	14.590319838843	-29.160191131051	-23.22724255498
5	0.29261363636364	29.368848782671	0	0	19.56546864328	-17.937521080749	-1.6615741561385
6	0.35286103542234	49.55986772182	0	0	-29.15865012143	-47.115871285855	-11.722955520362
7	0.32479784366577	34.885607876241	69.354455725244	115.18044876649	-3.0926331344098	40.998050333352	-16.636684579372
8	0.29230769230769	42.061034460414	0	0	-43.61193400193	-16.472597165312	-25.684170257368
9	0.29098360655738	46.772748472423	0	0	0.090039263427718	-11.650126495605	-32.266416542514
10	0.27324749642346	64.834059935195	0	0	-5.2484919754318	-42.389276737651	-35.531122826186
1	0.31647398843931	81.821643102036	132.69059065131	0	5.1575246656366	-2.5713698338076	-12.066851395872
2	0.31578947368421	49.341947817011	0	0	1.8208900325611	-8.7387035704429	-29.090382745784
3	0.27770177838577	60.81412112147	0	56.029411751545	8.4740052647082	-2.6135479326445	20.443655759468
4	0.30536451169188	45.862819893824	0	0	16.465221886817	-24.638437065424	-20.904518299482
5	0.30865921787709	56.979030289216	0	0	27.610181506545	-0.39433188559885	-0.68132240438252
6	0.29476584022039	23.317082612533	0	0	-26.242785109287	-42.40428415727	-10.550659968325
7	0.3056768558952	37.029925423726	102.49218497766	87.291207744852	2.1443175474852	33.13772925242	-27.889241021634
8	0.29526462395543	13.979892552983	1.5222409074919	0	-28.081141907431	1.5222409074919	-22.556861663895
9	0.27994428969359	46.126211464038	0	0	-0.64653700838464	-10.485113846045	-29.039774888262
10	0.31320224719101	58.703537076265	0	0	-6.1305228589299	-38.150349063886	-31.978010543568
1	0.31149927219796	76.672431660129	94.491871244524	0	-5.1492114419067	-38.198719406782	-10.860166256285
2	0.3012729844413	55.095493969704	0	0	5.7535461526928	-4.3106879920549	-26.181344471206
3	0.28021978021978	61.469788002202	12.996175646288	67.786059634946	0.65566688073132	12.996175646288	11.756647883401
4	0.28730822873082	56.8192866098	0	0	10.956466715975	-9.573041515534	-18.814066469534
5	0.27722772277228	80.360462930503	3.4847350599801	0	23.381432641288	3.4847350599801	-0.4147180485812
6	0.28432732316227	7.5697296765199	0	0	-15.747352936013	-38.163855741543	-9.4955939714929
7	0.31586206896552	57.628111803492	115.74341888842	48.748777853077	20.598186379765	13.251233910758	-38.542429891775
8	0.32331902718169	26.632638722594	34.52214999874	0	12.652746169611	32.999909091248	-19.19130275969
9	0.30098452883263	32.849794156706	0	0	-13.276417307332	-9.4366024614404	-26.135797399436
10	0.33806818181818	50.354873281643	0	0	-8.3486637946225	-34.335314157497	-28.780209489211
1	0.32918395573997	62.816919617777	36.777873800686	0	-13.855512042352	-57.713997443838	-9.7741496306566
2	0.30140845070423	59.738565442011	0	0	4.6430714723067	-1.9994440306776	-23.563210024085
3	0.32191780821918	45.389246348696	59.207319574466	66.669383232244	-16.080541653506	46.211143928178	-1.1166764027023
4	0.30113636363636	61.732522353042	0	0	4.9132357432426	-0.51771192235788	-16.93265982258
5	0.32011331444759	83.291061189622	22.101763164104	0.55451945425071	2.9305982591181	18.617028104124	0.55451945425071
6	0.31001371742112	22.673466163425	0	0	15.103736486905	-34.347470167389	-8.5460345743436
7	0.34027777777778	85.3063509936	115.25246548507	30.137252603862	27.678239190109	-0.49095340335519	-18.611525249215
8	0.32485875706215	50.809022025859	62.97082099217	0	24.176383303266	28.44867099343	-16.940338626487
9	0.3063829787234	19.814693291653	0	0	-13.035100865053	-8.4929422152964	-23.522217659492
10	0.2875175315568	42.670826712966	0	0	-7.6840465686767	-30.901782741748	-25.90218854029
1	0.30503597122302	48.591867037217	0	0	-14.22505258056	-56.811594450679	-8.7967346675909
2	0.31232091690544	62.579084563147	0	0	2.8405191211368	-0.99114595405191	-21.206889021677
3	0.29740791268759	24.439147710129	103.13792403591	49.387496738515	-20.950098638567	43.930604461446	-17.281886493729
4	0.3021978021978	59.887319514789	5.617714219566	0	-1.8452028382528	5.617714219566	-15.239393840322
5	0.27971014492754	81.194604887137	43.195533811232	1.3912551637521	-2.0964563024847	21.093770647128	0.8367357095014
6	0.30586592178771	45.435627741037	0	0	22.762161577612	-30.91272315065	-7.6914311169093
7	0.29475100942127	100.99459467932	85.076829017615	5.6118237289681	15.688243685723	-30.175636467451	-24.525428874894
8	0.30359712230216	72.025800930395	61.25370210922	0	21.216778904536	-1.7171188829501	-15.246304763838
9	0.28529839883552	17.973375529405	0	0	-1.8413177622474	-7.6436479937667	-21.169995893543
10	0.32011331444759	39.451785596288	0	0	-3.2190411166778	-27.811604467573	-23.311969686261
1	0.30724637681159	37.443837236031	0	0	-11.148029801186	-47.90262014688	-7.9170612008318
2	0.29487179487179	62.789415715455	3.2602570103912	0	0.21033115230768	3.2602570103912	-19.086200119509
3	0.31563845050215	11.666446191875	117.14897514437	25.301684578861	-12.772701518253	14.011051108462	-24.085812159654
4	0.28489208633094	45.675013793778	31.800141433414	0	-14.212305721012	26.182427213848	-13.71545445629
5	0.32122093023256	65.761759353752	56.307677398373	2.2974414659845	-15.432845533385	13.112143587141	0.90618630223242
6	0.28879310344828	67.279034270929	0	0	21.843406529893	-27.821450835585	-6.9222880052184
7	0.32447552447552	97.639421858355	40.12715915906	0	-3.3551728209682	-44.949669858556	-18.784570030759
8	0.30790568654646	80.565253393048	39.310196728426	0	8.5394524626528	-21.943505380794	-13.721674287454
9	0.32630098452883	22.72717386609	0	0	4.753798336685	-6.87928319439	-19.052996304189
10	0.29149232914923	42.180179789776	0	0	2.7283941934879	-25.030444020816	-20.980772717635
1	0.32112676056338	34.258381706008	0	0	-3.1854555300233	-36.463786842225	-7.1253550807486
2	0.33844011142061	62.883901795719	9.0110599099619	0	0.094486080263505	5.7508028995707	-17.177580107558
3	0.34873949579832	6.8989085178695	118.79685969866	17.183286080916	-4.7675376740059	1.6478845542904	-8.1183984979453
4	0.29587482219061	23.485848277003	64.049297710613	0	-22.189165516775	32.249156277199	-12.343909010661
5	0.28769017980636	50.098744368549	65.595312142364	3.1505369140256	-15.663014985202	9.2876347439903	0.85309544804106
6	0.32676056338028	78.794702797459	0	0	11.51566852653	-25.039305752026	-6.2300592046965
7	0.29487179487179	84.885429457412	7.8500890430849	0	-12.753992400943	-32.277070115975	-11.154493741259
8	0.30672268907563	70.229270052505	14.577816314521	0	-10.335983340543	-24.732380413905	-12.349506858709
9	0.29898403483309	35.78409726084	0	0	13.05692339475	-6.191354874951	-17.14769667377
10	0.3271692745377	49.282362421204	0	0	7.1021826314277	-22.527399618734	-18.882695445871
1	0.31830985915493	41	136	16	-185	-63	-18
2	0.29014084507042	189	160	78	-88	60	114
3	0.3	23	13	89	161	-31	70
4	0.32489451476793	90	24	174	31	-58	31
5	0.30440967283073	190	16	68	161	95	21
6	0.31388888888889	12	86	179	8	166	-22
7	0.28792134831461	111	18	95	-161	-120	22
8	0.29045643153527	49	38	185	48	55	-17
9	0.30422125181951	46	30	67	-8	155	133
10	0.31320224719101	189	192	151	67	-153	-31
1	0.268758526603	0	61.261119418928	25.247706534013	-158.60798974578	-74.738880581072	9.2477065340129
2	0.32814710042433	77.944581438643	170.23902096622	200	-111.05541856136	10.239020966216	133.49010284738
3	0.31034482758621	176.46337168493	0	162.86397900327	153.46337168493	-26.49407330546	73.863979003265
4	0.33142037302726	117.9	0	200	27.9	-52.2	27.9
